target_time_utc,target_time_local,turbine,p10,p50,p90,issue_date,horizon_h
2026-02-14T12:00:00Z,2026-02-14T17:00+05:00,2,0.0173,0.2222,0.6741,2026-02-13,18
2026-02-14T12:00:00Z,2026-02-14T17:00+05:00,plant,0.0174,0.2222,0.6741,2026-02-13,18
2026-02-14T13:00:00Z,2026-02-14T18:00+05:00,1,0.0103,0.1948,0.5900,2026-02-13,19
2026-02-14T13:00:00Z,2026-02-14T18:00+05:00,2,0.0101,0.1945,0.5904,2026-02-13,19
2026-02-14T13:00:00Z,2026-02-14T18:00+05:00,plant,0.0101,0.1945,0.5904,2026-02-13,19
2026-02-14T14:00:00Z,2026-02-14T19:00+05:00,1,0.0120,0.2405,0.7066,2026-02-13,20
2026-02-14T14:00:00Z,2026-02-14T19:00+05:00,2,0.0148,0.2402,0.7070,2026-02-13,20
2026-02-14T14:00:00Z,2026-02-14T19:00+05:00,plant,0.0148,0.2402,0.7070,2026-02-13,20
2026-02-14T15:00:00Z,2026-02-14T20:00+05:00,1,0.0103,0.1976,0.5955,2026-02-13,21
2026-02-14T15:00:00Z,2026-02-14T20:00+05:00,2,0.0099,0.1973,0.5960,2026-02-13,21
2026-02-14T15:00:00Z,2026-02-14T20:00+05:00,plant,0.0099,0.1973,0.5960,2026-02-13,21
2026-02-14T16:00:00Z,2026-02-14T21:00+05:00,1,0.0100,0.1329,0.5012,2026-02-13,22
2026-02-14T16:00:00Z,2026-02-14T21:00+05:00,2,0.0098,0.1307,0.5016,2026-02-13,22
2026-02-14T16:00:00Z,2026-02-14T21:00+05:00,plant,0.0099,0.1307,0.5016,2026-02-13,22
2026-02-14T17:00:00Z,2026-02-14T22:00+05:00,1,0.0100,0.0910,0.3042,2026-02-13,23
2026-02-14T17:00:00Z,2026-02-14T22:00+05:00,2,0.0097,0.0907,0.3047,2026-02-13,23
2026-02-14T17:00:00Z,2026-02-14T22:00+05:00,plant,0.0098,0.0907,0.3047,2026-02-13,23
2026-02-14T18:00:00Z,2026-02-14T23:00+05:00,1,0.0100,0.0267,0.1266,2026-02-13,24
2026-02-14T18:00:00Z,2026-02-14T23:00+05:00,2,0.0091,0.0264,0.1270,2026-02-13,24
2026-02-14T18:00:00Z,2026-02-14T23:00+05:00,plant,0.0094,0.0264,0.1270,2026-02-13,24
2026-02-14T19:00:00Z,2026-02-15T00:00+05:00,1,0.0016,0.0097,0.0100,2026-02-14,1
2026-02-14T19:00:00Z,2026-02-15T00:00+05:00,2,0.0000,0.0079,0.0097,2026-02-14,1
2026-02-14T19:00:00Z,2026-02-15T00:00+05:00,plant,0.0000,0.0088,0.0097,2026-02-14,1
2026-02-14T20:00:00Z,2026-02-15T01:00+05:00,1,0.0100,0.0150,0.0225,2026-02-14,2
2026-02-14T20:00:00Z,2026-02-15T01:00+05:00,2,0.0084,0.0145,0.0195,2026-02-14,2
2026-02-14T20:00:00Z,2026-02-15T01:00+05:00,plant,0.0089,0.0145,0.0195,2026-02-14,2
2026-02-14T21:00:00Z,2026-02-15T02:00+05:00,1,0.0100,0.0108,0.1357,2026-02-14,3
2026-02-14T21:00:00Z,2026-02-15T02:00+05:00,2,0.0091,0.0103,0.1353,2026-02-14,3
2026-02-14T21:00:00Z,2026-02-15T02:00+05:00,plant,0.0096,0.0103,0.1353,2026-02-14,3
2026-02-14T22:00:00Z,2026-02-15T03:00+05:00,1,0.0077,0.0100,0.1305,2026-02-14,4
2026-02-14T22:00:00Z,2026-02-15T03:00+05:00,2,0.0072,0.0083,0.1294,2026-02-14,4
2026-02-14T22:00:00Z,2026-02-15T03:00+05:00,plant,0.0072,0.0088,0.1294,2026-02-14,4
2026-02-14T23:00:00Z,2026-02-15T04:00+05:00,1,0.0100,0.0221,0.2776,2026-02-14,5
2026-02-14T23:00:00Z,2026-02-15T04:00+05:00,2,0.0094,0.0208,0.2765,2026-02-14,5
2026-02-14T23:00:00Z,2026-02-15T04:00+05:00,plant,0.0097,0.0208,0.2765,2026-02-14,5
2026-02-15T00:00:00Z,2026-02-15T05:00+05:00,1,0.0100,0.0313,0.2422,2026-02-14,6
2026-02-15T00:00:00Z,2026-02-15T05:00+05:00,2,0.0094,0.0301,0.2409,2026-02-14,6
2026-02-15T00:00:00Z,2026-02-15T05:00+05:00,plant,0.0096,0.0301,0.2409,2026-02-14,6
2026-02-15T01:00:00Z,2026-02-15T06:00+05:00,1,0.0176,0.1691,0.7115,2026-02-14,7
2026-02-15T01:00:00Z,2026-02-15T06:00+05:00,2,0.0099,0.1678,0.7102,2026-02-14,7
2026-02-15T01:00:00Z,2026-02-15T06:00+05:00,plant,0.0101,0.1678,0.7102,2026-02-14,7
2026-02-15T02:00:00Z,2026-02-15T07:00+05:00,1,0.0194,0.1965,0.7357,2026-02-14,8
2026-02-15T02:00:00Z,2026-02-15T07:00+05:00,2,0.0179,0.1953,0.7343,2026-02-14,8
2026-02-15T02:00:00Z,2026-02-15T07:00+05:00,plant,0.0181,0.1953,0.7343,2026-02-14,8
2026-02-15T03:00:00Z,2026-02-15T08:00+05:00,1,0.0231,0.3234,0.9093,2026-02-14,9
2026-02-15T03:00:00Z,2026-02-15T08:00+05:00,2,0.0482,0.3228,0.9087,2026-02-14,9
2026-02-15T03:00:00Z,2026-02-15T08:00+05:00,plant,0.0465,0.3228,0.9087,2026-02-14,9
2026-02-15T04:00:00Z,2026-02-15T09:00+05:00,1,0.0841,0.4850,0.9477,2026-02-14,10
2026-02-15T04:00:00Z,2026-02-15T09:00+05:00,2,0.0938,0.4844,0.9470,2026-02-14,10
2026-02-15T04:00:00Z,2026-02-15T09:00+05:00,plant,0.0921,0.4844,0.9470,2026-02-14,10
2026-02-15T05:00:00Z,2026-02-15T10:00+05:00,1,0.1416,0.7233,0.9857,2026-02-14,11
2026-02-15T05:00:00Z,2026-02-15T10:00+05:00,2,0.1496,0.7228,0.9858,2026-02-14,11
2026-02-15T05:00:00Z,2026-02-15T10:00+05:00,plant,0.1479,0.7228,0.9858,2026-02-14,11
2026-02-15T06:00:00Z,2026-02-15T11:00+05:00,1,0.2630,0.8020,0.9905,2026-02-14,12
2026-02-15T06:00:00Z,2026-02-15T11:00+05:00,2,0.2871,0.8014,0.9828,2026-02-14,12
2026-02-15T06:00:00Z,2026-02-15T11:00+05:00,plant,0.3173,0.8014,0.9842,2026-02-14,12
2026-02-15T07:00:00Z,2026-02-15T12:00+05:00,1,0.4067,0.9601,0.9912,2026-02-14,13
2026-02-15T07:00:00Z,2026-02-15T12:00+05:00,2,0.5285,0.9588,0.9771,2026-02-14,13
2026-02-15T07:00:00Z,2026-02-15T12:00+05:00,plant,0.5587,0.9588,0.9816,2026-02-14,13
2026-02-15T08:00:00Z,2026-02-15T13:00+05:00,1,0.3982,0.9332,0.9920,2026-02-14,14
2026-02-15T08:00:00Z,2026-02-15T13:00+05:00,2,0.4785,0.9312,0.9771,2026-02-14,14
2026-02-15T08:00:00Z,2026-02-15T13:00+05:00,plant,0.5087,0.9312,0.9816,2026-02-14,14
2026-02-15T09:00:00Z,2026-02-15T14:00+05:00,1,0.3313,0.9327,0.9900,2026-02-14,15
2026-02-15T09:00:00Z,2026-02-15T14:00+05:00,2,0.4404,0.9302,0.9770,2026-02-14,15
2026-02-15T09:00:00Z,2026-02-15T14:00+05:00,plant,0.4707,0.9302,0.9808,2026-02-14,15
2026-02-15T10:00:00Z,2026-02-15T15:00+05:00,1,0.4236,0.9582,0.9941,2026-02-14,16
2026-02-15T10:00:00Z,2026-02-15T15:00+05:00,2,0.4130,0.9547,0.9871,2026-02-14,16
2026-02-15T10:00:00Z,2026-02-15T15:00+05:00,plant,0.4432,0.9547,0.9879,2026-02-14,16
2026-02-15T11:00:00Z,2026-02-15T16:00+05:00,1,0.2426,0.9745,0.9936,2026-02-14,17
2026-02-15T11:00:00Z,2026-02-15T16:00+05:00,2,0.2971,0.9727,0.9868,2026-02-14,17
2026-02-15T11:00:00Z,2026-02-15T16:00+05:00,plant,0.2954,0.9727,0.9876,2026-02-14,17
2026-02-15T12:00:00Z,2026-02-15T17:00+05:00,1,0.3698,0.9840,0.9933,2026-02-14,18
2026-02-15T12:00:00Z,2026-02-15T17:00+05:00,2,0.3390,0.9818,0.9855,2026-02-14,18
2026-02-15T12:00:00Z,2026-02-15T17:00+05:00,plant,0.3373,0.9818,0.9868,2026-02-14,18
2026-02-15T13:00:00Z,2026-02-15T18:00+05:00,1,0.2994,0.9094,0.9933,2026-02-14,19
2026-02-15T13:00:00Z,2026-02-15T18:00+05:00,2,0.3309,0.9072,0.9909,2026-02-14,19
2026-02-15T13:00:00Z,2026-02-15T18:00+05:00,plant,0.3292,0.9072,0.9913,2026-02-14,19
2026-02-15T14:00:00Z,2026-02-15T19:00+05:00,1,0.4285,0.9822,0.9926,2026-02-14,20
2026-02-15T14:00:00Z,2026-02-15T19:00+05:00,2,0.4300,0.9801,0.9902,2026-02-14,20
2026-02-15T14:00:00Z,2026-02-15T19:00+05:00,plant,0.4283,0.9801,0.9906,2026-02-14,20
2026-02-15T15:00:00Z,2026-02-15T20:00+05:00,1,0.3716,0.9840,0.9935,2026-02-14,21
2026-02-15T15:00:00Z,2026-02-15T20:00+05:00,2,0.3859,0.9818,0.9911,2026-02-14,21
2026-02-15T15:00:00Z,2026-02-15T20:00+05:00,plant,0.3841,0.9818,0.9915,2026-02-14,21
2026-02-15T16:00:00Z,2026-02-15T21:00+05:00,1,0.3716,0.9801,0.9931,2026-02-14,22
2026-02-15T16:00:00Z,2026-02-15T21:00+05:00,2,0.3859,0.9779,0.9907,2026-02-14,22
2026-02-15T16:00:00Z,2026-02-15T21:00+05:00,plant,0.3841,0.9779,0.9911,2026-02-14,22
2026-02-15T17:00:00Z,2026-02-15T22:00+05:00,1,0.2256,0.8063,0.9927,2026-02-14,23
2026-02-15T17:00:00Z,2026-02-15T22:00+05:00,2,0.2312,0.8042,0.9920,2026-02-14,23
2026-02-15T17:00:00Z,2026-02-15T22:00+05:00,plant,0.2294,0.8042,0.9920,2026-02-14,23
2026-02-15T18:00:00Z,2026-02-15T23:00+05:00,1,0.1071,0.5725,0.9602,2026-02-14,24
2026-02-15T18:00:00Z,2026-02-15T23:00+05:00,2,0.0964,0.5703,0.9596,2026-02-14,24
2026-02-15T18:00:00Z,2026-02-15T23:00+05:00,plant,0.0947,0.5703,0.9596,2026-02-14,24
2026-02-15T19:00:00Z,2026-02-16T00:00+05:00,1,0.0367,0.2399,0.7171,2026-02-15,1
2026-02-15T19:00:00Z,2026-02-16T00:00+05:00,2,0.0172,0.2386,0.7161,2026-02-15,1
2026-02-15T19:00:00Z,2026-02-16T00:00+05:00,plant,0.0174,0.2386,0.7161,2026-02-15,1
2026-02-15T20:00:00Z,2026-02-16T01:00+05:00,1,0.0264,0.2930,0.8245,2026-02-15,2
2026-02-15T20:00:00Z,2026-02-16T01:00+05:00,2,0.0260,0.2918,0.8235,2026-02-15,2
2026-02-15T20:00:00Z,2026-02-16T01:00+05:00,plant,0.0262,0.2918,0.8235,2026-02-15,2
2026-02-15T21:00:00Z,2026-02-16T02:00+05:00,1,0.0566,0.3228,0.8635,2026-02-15,3
2026-02-15T21:00:00Z,2026-02-16T02:00+05:00,2,0.0540,0.3216,0.8622,2026-02-15,3
2026-02-15T21:00:00Z,2026-02-16T02:00+05:00,plant,0.0523,0.3216,0.8622,2026-02-15,3
2026-02-15T22:00:00Z,2026-02-16T03:00+05:00,1,0.0264,0.3370,0.9189,2026-02-15,4
2026-02-15T22:00:00Z,2026-02-16T03:00+05:00,2,0.0492,0.3357,0.9176,2026-02-15,4
2026-02-15T22:00:00Z,2026-02-16T03:00+05:00,plant,0.0475,0.3357,0.9176,2026-02-15,4
2026-02-15T23:00:00Z,2026-02-16T04:00+05:00,1,0.0491,0.4130,0.9469,2026-02-15,5
2026-02-15T23:00:00Z,2026-02-16T04:00+05:00,2,0.0550,0.4117,0.9456,2026-02-15,5
2026-02-15T23:00:00Z,2026-02-16T04:00+05:00,plant,0.0533,0.4117,0.9456,2026-02-15,5
2026-02-16T00:00:00Z,2026-02-16T05:00+05:00,1,0.0359,0.3857,0.9359,2026-02-15,6
2026-02-16T00:00:00Z,2026-02-16T05:00+05:00,2,0.0613,0.3845,0.9343,2026-02-15,6
2026-02-16T00:00:00Z,2026-02-16T05:00+05:00,plant,0.0596,0.3845,0.9343,2026-02-15,6
2026-02-16T01:00:00Z,2026-02-16T06:00+05:00,1,0.0359,0.3941,0.9441,2026-02-15,7
2026-02-16T01:00:00Z,2026-02-16T06:00+05:00,2,0.0482,0.3928,0.9425,2026-02-15,7
2026-02-16T01:00:00Z,2026-02-16T06:00+05:00,plant,0.0465,0.3928,0.9425,2026-02-15,7
2026-02-16T02:00:00Z,2026-02-16T07:00+05:00,1,0.0625,0.4159,0.9611,2026-02-15,8
2026-02-16T02:00:00Z,2026-02-16T07:00+05:00,2,0.0780,0.4147,0.9596,2026-02-15,8
2026-02-16T02:00:00Z,2026-02-16T07:00+05:00,plant,0.0763,0.4147,0.9596,2026-02-15,8
2026-02-16T03:00:00Z,2026-02-16T08:00+05:00,1,0.0475,0.3864,0.9314,2026-02-15,9
2026-02-16T03:00:00Z,2026-02-16T08:00+05:00,2,0.0717,0.3858,0.9308,2026-02-15,9
2026-02-16T03:00:00Z,2026-02-16T08:00+05:00,plant,0.0700,0.3858,0.9308,2026-02-15,9
2026-02-16T04:00:00Z,2026-02-16T09:00+05:00,1,0.0968,0.4875,0.9516,2026-02-15,10
2026-02-16T04:00:00Z,2026-02-16T09:00+05:00,2,0.0984,0.4869,0.9510,2026-02-15,10
2026-02-16T04:00:00Z,2026-02-16T09:00+05:00,plant,0.0968,0.4869,0.9510,2026-02-15,10
2026-02-16T05:00:00Z,2026-02-16T10:00+05:00,1,0.0559,0.3422,0.8957,2026-02-15,11
2026-02-16T05:00:00Z,2026-02-16T10:00+05:00,2,0.0522,0.3404,0.8953,2026-02-15,11
2026-02-16T05:00:00Z,2026-02-16T10:00+05:00,plant,0.0524,0.3404,0.8953,2026-02-15,11
2026-02-16T06:00:00Z,2026-02-16T11:00+05:00,1,0.1258,0.7038,0.9854,2026-02-15,12
2026-02-16T06:00:00Z,2026-02-16T11:00+05:00,2,0.1446,0.7020,0.9848,2026-02-15,12
2026-02-16T06:00:00Z,2026-02-16T11:00+05:00,plant,0.1748,0.7020,0.9848,2026-02-15,12
2026-02-16T07:00:00Z,2026-02-16T12:00+05:00,1,0.2080,0.8157,0.9861,2026-02-15,13
2026-02-16T07:00:00Z,2026-02-16T12:00+05:00,2,0.1769,0.8178,0.9854,2026-02-15,13
2026-02-16T07:00:00Z,2026-02-16T12:00+05:00,plant,0.2072,0.8178,0.9854,2026-02-15,13
2026-02-16T08:00:00Z,2026-02-16T13:00+05:00,1,0.1797,0.7738,0.9875,2026-02-15,14
2026-02-16T08:00:00Z,2026-02-16T13:00+05:00,2,0.1580,0.7720,0.9869,2026-02-15,14
2026-02-16T08:00:00Z,2026-02-16T13:00+05:00,plant,0.1883,0.7720,0.9869,2026-02-15,14
2026-02-16T09:00:00Z,2026-02-16T14:00+05:00,1,0.0841,0.6955,0.9872,2026-02-15,15
2026-02-16T09:00:00Z,2026-02-16T14:00+05:00,2,0.1139,0.6937,0.9866,2026-02-15,15
2026-02-16T09:00:00Z,2026-02-16T14:00+05:00,plant,0.1122,0.6937,0.9866,2026-02-15,15
2026-02-16T10:00:00Z,2026-02-16T15:00+05:00,1,0.0292,0.4313,0.8873,2026-02-15,16
2026-02-16T10:00:00Z,2026-02-16T15:00+05:00,2,0.0284,0.4295,0.8870,2026-02-15,16
2026-02-16T10:00:00Z,2026-02-16T15:00+05:00,plant,0.0285,0.4295,0.8870,2026-02-15,16
2026-02-16T11:00:00Z,2026-02-16T16:00+05:00,1,0.0352,0.3241,0.8171,2026-02-15,17
2026-02-16T11:00:00Z,2026-02-16T16:00+05:00,2,0.0137,0.3223,0.8167,2026-02-15,17
2026-02-16T11:00:00Z,2026-02-16T16:00+05:00,plant,0.0138,0.3223,0.8167,2026-02-15,17
2026-02-16T12:00:00Z,2026-02-16T17:00+05:00,1,0.0481,0.5217,0.9507,2026-02-15,18
2026-02-16T12:00:00Z,2026-02-16T17:00+05:00,2,0.0270,0.5195,0.9501,2026-02-15,18
2026-02-16T12:00:00Z,2026-02-16T17:00+05:00,plant,0.0252,0.5195,0.9501,2026-02-15,18
2026-02-16T13:00:00Z,2026-02-16T18:00+05:00,1,0.0143,0.2721,0.7520,2026-02-15,19
2026-02-16T13:00:00Z,2026-02-16T18:00+05:00,2,0.0111,0.2700,0.7516,2026-02-15,19
2026-02-16T13:00:00Z,2026-02-16T18:00+05:00,plant,0.0111,0.2700,0.7516,2026-02-15,19
2026-02-16T14:00:00Z,2026-02-16T19:00+05:00,1,0.0196,0.3133,0.8287,2026-02-15,20
2026-02-16T14:00:00Z,2026-02-16T19:00+05:00,2,0.0255,0.3112,0.8281,2026-02-15,20
2026-02-16T14:00:00Z,2026-02-16T19:00+05:00,plant,0.0237,0.3112,0.8281,2026-02-15,20
2026-02-16T15:00:00Z,2026-02-16T20:00+05:00,1,0.0399,0.4905,0.9236,2026-02-15,21
2026-02-16T15:00:00Z,2026-02-16T20:00+05:00,2,0.0321,0.4884,0.9230,2026-02-15,21
2026-02-16T15:00:00Z,2026-02-16T20:00+05:00,plant,0.0303,0.4884,0.9230,2026-02-15,21
2026-02-16T16:00:00Z,2026-02-16T21:00+05:00,1,0.0798,0.5974,0.9564,2026-02-15,22
2026-02-16T16:00:00Z,2026-02-16T21:00+05:00,2,0.0768,0.5953,0.9558,2026-02-15,22
2026-02-16T16:00:00Z,2026-02-16T21:00+05:00,plant,0.0751,0.5953,0.9558,2026-02-15,22
2026-02-16T17:00:00Z,2026-02-16T22:00+05:00,1,0.0477,0.4627,0.9230,2026-02-15,23
2026-02-16T17:00:00Z,2026-02-16T22:00+05:00,2,0.0425,0.4606,0.9224,2026-02-15,23
2026-02-16T17:00:00Z,2026-02-16T22:00+05:00,plant,0.0407,0.4606,0.9224,2026-02-15,23
2026-02-16T18:00:00Z,2026-02-16T23:00+05:00,1,0.0169,0.2843,0.8234,2026-02-15,24
2026-02-16T18:00:00Z,2026-02-16T23:00+05:00,2,0.0254,0.2822,0.8228,2026-02-15,24
2026-02-16T18:00:00Z,2026-02-16T23:00+05:00,plant,0.0237,0.2822,0.8228,2026-02-15,24
2026-02-16T19:00:00Z,2026-02-17T00:00+05:00,1,0.0100,0.1368,0.5616,2026-02-16,1
2026-02-16T19:00:00Z,2026-02-17T00:00+05:00,2,0.0097,0.1356,0.5605,2026-02-16,1
2026-02-16T19:00:00Z,2026-02-17T00:00+05:00,plant,0.0100,0.1356,0.5605,2026-02-16,1
2026-02-16T20:00:00Z,2026-02-17T01:00+05:00,1,0.0238,0.2240,0.7413,2026-02-16,2
2026-02-16T20:00:00Z,2026-02-17T01:00+05:00,2,0.0180,0.2227,0.7402,2026-02-16,2
2026-02-16T20:00:00Z,2026-02-17T01:00+05:00,plant,0.0181,0.2227,0.7402,2026-02-16,2
2026-02-16T21:00:00Z,2026-02-17T02:00+05:00,1,0.0265,0.2299,0.7582,2026-02-16,3
2026-02-16T21:00:00Z,2026-02-17T02:00+05:00,2,0.0314,0.2287,0.7569,2026-02-16,3
2026-02-16T21:00:00Z,2026-02-17T02:00+05:00,plant,0.0297,0.2287,0.7569,2026-02-16,3
2026-02-16T22:00:00Z,2026-02-17T03:00+05:00,1,0.0176,0.3014,0.8879,2026-02-16,4
2026-02-16T22:00:00Z,2026-02-17T03:00+05:00,2,0.0530,0.3001,0.8866,2026-02-16,4
2026-02-16T22:00:00Z,2026-02-17T03:00+05:00,plant,0.0513,0.3001,0.8866,2026-02-16,4
2026-02-16T23:00:00Z,2026-02-17T04:00+05:00,1,0.0181,0.2312,0.7539,2026-02-16,5
2026-02-16T23:00:00Z,2026-02-17T04:00+05:00,2,0.0370,0.2299,0.7528,2026-02-16,5
2026-02-16T23:00:00Z,2026-02-17T04:00+05:00,plant,0.0372,0.2299,0.7528,2026-02-16,5
2026-02-17T00:00:00Z,2026-02-17T05:00+05:00,1,0.0100,0.0357,0.0945,2026-02-16,6
2026-02-17T00:00:00Z,2026-02-17T05:00+05:00,2,0.0094,0.0352,0.0931,2026-02-16,6
2026-02-17T00:00:00Z,2026-02-17T05:00+05:00,plant,0.0096,0.0352,0.0931,2026-02-16,6
2026-02-17T01:00:00Z,2026-02-17T06:00+05:00,1,0.0100,0.0349,0.2204,2026-02-16,7
2026-02-17T01:00:00Z,2026-02-17T06:00+05:00,2,0.0090,0.0306,0.2176,2026-02-16,7
2026-02-17T01:00:00Z,2026-02-17T06:00+05:00,plant,0.0094,0.0306,0.2176,2026-02-16,7
2026-02-17T02:00:00Z,2026-02-17T07:00+05:00,1,0.0100,0.0278,0.2287,2026-02-16,8
2026-02-17T02:00:00Z,2026-02-17T07:00+05:00,2,0.0094,0.0273,0.2273,2026-02-16,8
2026-02-17T02:00:00Z,2026-02-17T07:00+05:00,plant,0.0097,0.0273,0.2273,2026-02-16,8
2026-02-17T03:00:00Z,2026-02-17T08:00+05:00,1,0.0100,0.0813,0.5143,2026-02-16,9
2026-02-17T03:00:00Z,2026-02-17T08:00+05:00,2,0.0096,0.0807,0.5139,2026-02-16,9
2026-02-17T03:00:00Z,2026-02-17T08:00+05:00,plant,0.0098,0.0807,0.5139,2026-02-16,9
2026-02-17T04:00:00Z,2026-02-17T09:00+05:00,1,0.0101,0.2105,0.7688,2026-02-16,10
2026-02-17T04:00:00Z,2026-02-17T09:00+05:00,2,0.0112,0.2099,0.7684,2026-02-16,10
2026-02-17T04:00:00Z,2026-02-17T09:00+05:00,plant,0.0114,0.2099,0.7684,2026-02-16,10
2026-02-17T05:00:00Z,2026-02-17T10:00+05:00,1,0.0251,0.2784,0.8554,2026-02-16,11
2026-02-17T05:00:00Z,2026-02-17T10:00+05:00,2,0.0273,0.2778,0.8551,2026-02-16,11
2026-02-17T05:00:00Z,2026-02-17T10:00+05:00,plant,0.0274,0.2778,0.8551,2026-02-16,11
2026-02-17T06:00:00Z,2026-02-17T11:00+05:00,1,0.0100,0.0846,0.5143,2026-02-16,12
2026-02-17T06:00:00Z,2026-02-17T11:00+05:00,2,0.0095,0.0840,0.5139,2026-02-16,12
2026-02-17T06:00:00Z,2026-02-17T11:00+05:00,plant,0.0097,0.0840,0.5139,2026-02-16,12
2026-02-17T07:00:00Z,2026-02-17T12:00+05:00,1,0.0247,0.1885,0.6913,2026-02-16,13
2026-02-17T07:00:00Z,2026-02-17T12:00+05:00,2,0.0126,0.1879,0.6909,2026-02-16,13
2026-02-17T07:00:00Z,2026-02-17T12:00+05:00,plant,0.0128,0.1879,0.6909,2026-02-16,13
2026-02-17T08:00:00Z,2026-02-17T13:00+05:00,1,0.0100,0.1954,0.7057,2026-02-16,14
2026-02-17T08:00:00Z,2026-02-17T13:00+05:00,2,0.0122,0.1936,0.7053,2026-02-16,14
2026-02-17T08:00:00Z,2026-02-17T13:00+05:00,plant,0.0123,0.1936,0.7053,2026-02-16,14
2026-02-17T09:00:00Z,2026-02-17T14:00+05:00,1,0.0193,0.2113,0.7145,2026-02-16,15
2026-02-17T09:00:00Z,2026-02-17T14:00+05:00,2,0.0127,0.2095,0.7141,2026-02-16,15
2026-02-17T09:00:00Z,2026-02-17T14:00+05:00,plant,0.0129,0.2095,0.7141,2026-02-16,15
2026-02-17T10:00:00Z,2026-02-17T15:00+05:00,1,0.0238,0.2665,0.6726,2026-02-16,16
2026-02-17T10:00:00Z,2026-02-17T15:00+05:00,2,0.0101,0.2647,0.6723,2026-02-16,16
2026-02-17T10:00:00Z,2026-02-17T15:00+05:00,plant,0.0103,0.2647,0.6723,2026-02-16,16
2026-02-17T11:00:00Z,2026-02-17T16:00+05:00,1,0.0100,0.2480,0.6680,2026-02-16,17
2026-02-17T11:00:00Z,2026-02-17T16:00+05:00,2,0.0100,0.2462,0.6676,2026-02-16,17
2026-02-17T11:00:00Z,2026-02-17T16:00+05:00,plant,0.0101,0.2462,0.6676,2026-02-16,17
2026-02-17T12:00:00Z,2026-02-17T17:00+05:00,1,0.0505,0.5284,0.9595,2026-02-16,18
2026-02-17T12:00:00Z,2026-02-17T17:00+05:00,2,0.0415,0.5263,0.9589,2026-02-16,18
2026-02-17T12:00:00Z,2026-02-17T17:00+05:00,plant,0.0398,0.5263,0.9589,2026-02-16,18
2026-02-17T13:00:00Z,2026-02-17T18:00+05:00,1,0.0904,0.5951,0.9501,2026-02-16,19
2026-02-17T13:00:00Z,2026-02-17T18:00+05:00,2,0.0717,0.5929,0.9495,2026-02-16,19
2026-02-17T13:00:00Z,2026-02-17T18:00+05:00,plant,0.0700,0.5929,0.9495,2026-02-16,19
2026-02-17T14:00:00Z,2026-02-17T19:00+05:00,1,0.0772,0.5600,0.9207,2026-02-16,20
2026-02-17T14:00:00Z,2026-02-17T19:00+05:00,2,0.0727,0.5579,0.9201,2026-02-16,20
2026-02-17T14:00:00Z,2026-02-17T19:00+05:00,plant,0.0710,0.5579,0.9201,2026-02-16,20
2026-02-17T15:00:00Z,2026-02-17T20:00+05:00,1,0.0477,0.4566,0.8975,2026-02-16,21
2026-02-17T15:00:00Z,2026-02-17T20:00+05:00,2,0.0384,0.4544,0.8969,2026-02-16,21
2026-02-17T15:00:00Z,2026-02-17T20:00+05:00,plant,0.0366,0.4544,0.8969,2026-02-16,21
2026-02-17T16:00:00Z,2026-02-17T21:00+05:00,1,0.0878,0.5871,0.9320,2026-02-16,22
2026-02-17T16:00:00Z,2026-02-17T21:00+05:00,2,0.0816,0.5849,0.9314,2026-02-16,22
2026-02-17T16:00:00Z,2026-02-17T21:00+05:00,plant,0.0798,0.5849,0.9314,2026-02-16,22
2026-02-17T17:00:00Z,2026-02-17T22:00+05:00,1,0.1010,0.6152,0.9563,2026-02-16,23
2026-02-17T17:00:00Z,2026-02-17T22:00+05:00,2,0.0830,0.6131,0.9557,2026-02-16,23
2026-02-17T17:00:00Z,2026-02-17T22:00+05:00,plant,0.0812,0.6131,0.9557,2026-02-16,23
2026-02-17T18:00:00Z,2026-02-17T23:00+05:00,1,0.1321,0.6330,0.9654,2026-02-16,24
2026-02-17T18:00:00Z,2026-02-17T23:00+05:00,2,0.1319,0.6309,0.9647,2026-02-16,24
2026-02-17T18:00:00Z,2026-02-17T23:00+05:00,plant,0.1302,0.6309,0.9647,2026-02-16,24
2026-02-17T19:00:00Z,2026-02-18T00:00+05:00,1,0.1071,0.4977,0.9643,2026-02-17,1
2026-02-17T19:00:00Z,2026-02-18T00:00+05:00,2,0.1227,0.4965,0.9630,2026-02-17,1
2026-02-17T19:00:00Z,2026-02-18T00:00+05:00,plant,0.1210,0.4965,0.9630,2026-02-17,1
2026-02-17T20:00:00Z,2026-02-18T01:00+05:00,1,0.1414,0.6709,0.9904,2026-02-17,2
2026-02-17T20:00:00Z,2026-02-18T01:00+05:00,2,0.1700,0.6697,0.9890,2026-02-17,2
2026-02-17T20:00:00Z,2026-02-18T01:00+05:00,plant,0.1683,0.6697,0.9890,2026-02-17,2
2026-02-17T21:00:00Z,2026-02-18T02:00+05:00,1,0.0806,0.4528,0.9481,2026-02-17,3
2026-02-17T21:00:00Z,2026-02-18T02:00+05:00,2,0.0800,0.4516,0.9468,2026-02-17,3
2026-02-17T21:00:00Z,2026-02-18T02:00+05:00,plant,0.0783,0.4516,0.9468,2026-02-17,3
2026-02-17T22:00:00Z,2026-02-18T03:00+05:00,1,0.0806,0.4528,0.9469,2026-02-17,4
2026-02-17T22:00:00Z,2026-02-18T03:00+05:00,2,0.1093,0.4516,0.9456,2026-02-17,4
